,suicides_per_100k
18867,12.997541
1893,0.0
8184,3.5661082
5823,18.140036
16593,10.520833
8983,14.96187
6592,7.1756744
1255,12.623803
943,1.6618123
1309,11.635009
17385,7.766299
13488,16.195032
14949,16.694345
15088,9.234871
1070,2.0691903
5980,10.790019
15817,3.072584
20492,8.557254
19716,7.4094396
7399,17.864336
20481,7.576917
12394,15.376884
7195,21.534231
19933,12.281155
17465,8.75697
1988,5.124826
5651,16.241484
4458,5.0179687
17707,24.70808
12840,4.2957754
8424,0.0
5493,5.0608425
16781,9.622239
16455,7.1526494
0,1.6651905
13344,11.086206
8128,3.9085875
15830,9.71409
20366,17.491093
12868,4.8277493
2483,22.619684
5379,2.6078625
1541,18.855139
16611,9.242268
11114,15.415209
18620,7.7036786
15764,2.6967537
16199,19.37577
1526,19.503416
2441,19.209076
2533,22.152103
6825,5.8076267
12009,2.443494
15089,9.234871
4996,16.75806
18872,12.997541
13056,21.357634
11517,25.489365
9602,9.859368
18026,12.931926
818,2.476167
11946,0.3564732
18798,13.998647
17312,8.856995
6698,19.313246
6179,4.8067474
8207,3.7797122
9055,25.310427
16111,12.666191
17744,26.374758
15766,2.6967537
14344,2.78072
2033,3.2939222
8990,14.96187
18040,12.895427
11470,27.577251
1369,12.073974
18771,13.122477
2820,8.566982
8021,12.910709
5615,16.792702
8731,1.865598
10018,6.9463797
7280,19.055475
13485,16.195032
1593,15.986861
5040,18.467295
10784,24.92448
3759,12.6238575
1996,3.1512263
2007,4.1460657
11042,21.566143
18426,9.174398
13356,11.673317
10247,8.659226
789,8.226281
17221,8.18111
4822,6.0858274
9360,12.117895
5460,5.5349464
5822,18.140036
4871,23.086979
16108,12.666191
12683,3.0484154
10049,6.831852
20247,14.827834
10395,6.8479424
752,7.659985
13778,16.99139
16939,21.58974
9532,14.451247
2374,28.873272
10758,24.72356
13250,9.917554
8486,1.0624057
12192,4.946487
2271,0.38548422
7739,18.557299
10458,7.4604373
3852,12.180094
8369,0.0
1669,16.140196
258,0.0
17321,8.237435
634,9.189855
8372,3.516834
8363,0.0
7321,19.027267
19673,7.428202
5953,11.680331
11845,10.178747
11410,1.1884396
6665,26.163591
3857,12.180094
19754,6.791239
18568,6.426954
581,6.7545457
11688,16.083838
16423,4.8250904
20584,5.368905
6388,9.12536
5256,14.525658
8785,2.3110042
10426,7.33614
7273,20.235987
19785,7.1707997
16174,21.583015
9074,25.102615
3235,5.0515366
11181,0.0
16282,17.379732
19947,12.158396
13604,12.5525675
10376,6.6397357
16544,10.637481
19308,24.059908
14301,3.9761503
18302,13.94292
15456,8.684641
17129,0.76484716
13952,12.168057
19303,24.059908
4725,8.851984
7647,4.5205894
18700,12.627737
15301,10.106516
14660,1.3742632
11541,22.033236
6134,5.5524797
18647,13.430127
8163,3.1987653
13135,10.439408
14202,6.3732395
5189,14.321229
13393,13.244797
5650,16.241484
2242,3.5035405
1385,13.184305
18410,7.429409
6656,28.176716
8561,2.0958648
13792,14.711383
13672,12.421999
17758,27.31208
4118,12.121661
901,1.8549747
227,3.50874
6028,11.780867
529,7.316873
16122,11.655618
10478,6.8619375
2055,1.6312298
7649,4.5205894
10868,23.787905
15050,17.682285
7414,17.57476
9133,27.25586
5885,13.647485
9697,13.654268
6450,10.227036
12706,3.59953
14563,4.0291233
16143,11.73332
9414,12.887167
16052,12.097601
5656,16.241484
7493,4.0892415
9290,10.300783
1087,2.6472676
2854,5.19728
3775,12.5672455
18812,11.281898
19924,12.552551
16285,17.379732
3000,8.129191
3888,11.910975
8260,3.647518
14935,16.053354
13592,13.517673
10600,1.4013873
4085,11.793901
18054,13.630197
20597,5.1736526
10419,6.9208
4791,7.460724
10114,5.8667474
15400,8.5625725
13106,11.162771
683,8.652829
7596,4.2788854
535,7.316873
6015,11.51009
9953,7.2418075
9487,15.613333
5238,12.876603
18421,8.754355
6893,4.9093885
9365,19.25128
12801,4.3409233
4227,2.889983
10075,5.391737
17739,28.568308
19446,21.106379
3677,13.756147
5109,19.664896
10385,6.6397357
15851,12.484041
5448,4.420948
20170,11.115032
5183,14.234066
9704,12.336612
9340,11.892822
5442,4.420948
8780,2.3110042
5371,2.6632054
6471,9.007092
17206,7.890016
3648,14.016572
17226,8.18111
2025,4.1987677
15434,9.264513
19912,12.860446
12266,5.045116
10009,6.4795094
16142,11.73332
11282,2.4227102
4462,5.0179687
8127,3.9085875
17584,14.123786
7522,3.1286488
3393,18.310299
20248,14.827834
2285,1.9177809
6579,9.151895
7808,15.699154
12409,12.05891
184,4.4759784
8438,0.0
6443,10.227036
18099,21.443144
15959,12.786229
15348,11.579276
16535,11.565662
17786,18.374409
8504,0.0
6309,6.758173
6778,17.53686
2621,19.790413
8872,3.1495059
14917,16.131525
354,0.0
9986,6.981742
190,4.4759784
3586,12.529362
9223,19.894524
18738,11.84717
9915,8.586349
8686,1.7775612
4182,10.700492
3209,5.0028167
17364,8.250905
6629,8.555393
3623,13.673677
9633,12.086024
3544,12.920517
8725,2.4598782
15004,17.880707
3051,3.839685
8556,2.0958648
182,4.4759784
2722,1.8987342
695,8.112241
17588,5.305643
19082,11.16513
6689,21.18751
17717,25.92107
128,4.7182546
12428,16.69225
17374,8.250905
14627,0.6274333
10302,7.5655246
10405,6.92916
13911,11.640816
1783,1.5943497
8849,2.7755544
3802,12.23319
19472,2.2427638
17924,13.938389
7579,3.1207988
11195,0.0
12630,9.874732
5031,17.913624
1610,16.081755
16478,3.6934896
11442,1.6015109
14701,1.7515761
18136,20.38611
6709,19.757324
6373,10.356162
6511,9.974369
19744,7.220036
2415,19.546474
16639,9.829198
291,0.0
4811,7.1539826
19862,13.435401
453,0.0
9008,6.082873
3764,12.313561
18273,13.523056
3465,17.307861
2320,0.0
3126,4.538293
14857,15.347609
13683,12.421999
8913,3.4646251
12883,4.5883923
6498,8.33579
10807,24.66322
5721,15.102653
2823,8.566982
5472,5.4670744
15044,17.682285
2080,0.41169477
4841,23.715883
10622,1.9223102
13844,12.993345
16563,11.651058
849,3.1485772
13824,13.511181
11844,10.178747
1191,15.364694
4427,5.415242
2382,27.379436
19584,8.219736
14682,2.0864475
12201,6.7350883
13803,14.711383
3425,18.465067
8742,2.016955
10786,24.92448
18955,2.2796667
8293,4.8198247
4499,4.7489686
4269,3.8802123
19200,3.679367
4146,12.703269
19299,22.198895
16305,18.100605
18730,14.641364
6900,3.41027
16553,10.166429
8534,0.0
10718,26.360422
13294,9.279702
5041,18.467295
8355,0.0
14795,2.90849
164,0.0
18108,21.443144
9982,6.981742
16860,22.518175
14719,2.1509724
8830,4.088795
5455,5.5349464
11603,18.952063
5830,16.547506
6325,4.8098087
2319,0.0
8969,13.018823
11014,26.707241
15019,17.644712
11572,20.026522
10717,26.360422
19441,21.106379
804,3.1169353
4723,8.851984
8877,3.1495059
256,0.0
1858,1.3956645
9212,20.450901
13679,12.421999
5043,18.467295
15971,14.8160095
13856,13.270693
6495,8.33579
735,7.8316154
20643,6.955545
19860,13.435401
4312,3.616897
16069,13.59304
550,7.031335
5052,19.147512
12783,4.129476
15894,13.02019
12538,7.328193
8989,14.96187
16733,9.869631
8615,2.056223
5730,16.050364
4207,11.095198
1403,25.237324
8075,3.5432918
5926,12.397217
17363,8.649806
14148,5.4303493
15588,7.423824
3951,6.013131
8108,3.6492057
2546,22.296474
2453,22.635767
13895,13.024592
920,1.8711425
10138,5.148071
19061,8.311701
8847,4.1343226
4843,23.715883
9911,8.586349
12298,7.8715944
7071,21.326414
2644,19.713703
16758,10.79414
11229,2.0718231
4598,6.666241
14520,4.805244
5345,1.0135878
6640,6.776294
5857,15.312889
14606,5.5822406
5540,19.25193
2555,21.27361
13632,12.768144
18303,13.94292
279,0.0
19857,13.435401
4566,5.746925
12493,8.793472
17893,14.561925
16737,8.275554
2183,0.7923742
14004,11.957533
524,7.2689996
18177,20.829702
7623,1.7280691
5242,13.793129
5044,18.467295
16684,10.740785
19858,13.435401
5065,23.185688
1272,11.212147
18310,13.21447
4946,18.79599
1682,16.046219
5873,14.486542
11717,17.635832
3442,16.614548
20117,13.86347
6389,9.12536
3237,5.0515366
2141,6.6777964
9645,13.648539
7702,3.744693
19892,13.055441
18133,20.38611
10699,18.493076
17523,25.48989
5376,2.6632054
15063,17.260862
9753,11.479137
13783,15.43937
4058,11.184106
12042,5.384385
5004,16.75806
12580,10.056658
8794,2.1431968
3360,16.413857
8100,3.4975755
16994,0.6581451
15679,3.012087
1086,2.6472676
12767,3.8530664
20150,14.725813
18437,9.174398
3427,18.465067
14240,5.5212264
15938,12.838561
19403,22.303623
15730,2.5181901
7470,3.9306915
6676,24.89115
18756,14.087339
11813,10.229982
15496,7.445242
19311,25.613953
2765,7.7562327
10309,7.417108
15871,13.018829
15944,12.838561
3996,6.8218193
823,2.476167
7322,19.027267
9447,12.771304
11613,21.217966
1821,0.83611476
16806,28.32974
2631,19.78696
10001,6.888832
7123,18.840746
2964,6.0211544
11619,16.063164
16166,21.932669
10304,7.417108
9550,14.882447
12304,7.8715944
18915,1.6873827
4524,5.241577
796,7.7406273
11498,23.023664
20314,17.15709
15099,10.010088
3276,5.1913314
11238,1.7206008
8700,1.9791678
10420,6.9208
1991,3.1512263
18069,12.595282
14900,16.12051
3180,4.7290077
5228,12.240093
17765,26.606602
9066,27.66198
5246,13.793129
6118,5.481618
4347,6.5044074
15991,14.009887
17594,5.305643
672,8.60182
4879,23.086979
4431,5.415242
3188,4.739508
10142,5.148071
7430,17.53823
14840,15.712745
18192,18.208447
13533,14.114679
2903,3.0690498
12669,2.9713438
2436,19.209076
17342,8.706415
4365,6.347677
15544,7.756973
610,8.259509
12608,10.421878
14957,16.620218
4447,5.4276247
6818,5.8076267
7883,13.628668
7887,13.628668
9954,7.2418075
5282,13.880462
11504,23.023664
15964,12.786229
14815,15.018518
3136,4.538293
11832,11.2493305
6534,8.459012
1634,16.109776
6584,9.151895
1053,2.8070924
7530,3.7583954
6140,5.5524797
15319,10.535726
5934,12.719011
7326,19.027267
14099,0.19277915
10456,7.4604373
13130,11.001758
16272,19.703684
17663,16.039946
10109,7.007478
6038,10.477312
19203,3.679367
2556,21.27361
5127,19.945715
19397,21.556852
17682,15.168083
19440,21.106379
15763,2.6967537
3344,15.715388
13049,20.604723
8325,5.1203694
9541,12.963696
8134,3.6767676
16393,6.1804695
13411,14.794469
2227,1.1768167
4098,11.909821
9900,7.8651686
5522,20.564146
19192,10.969746
16905,22.610622
7432,16.336775
14721,2.1509724
9565,10.359801
14622,0.6274333
17456,7.985314
1282,11.078406
7892,13.628668
8016,12.910709
11266,1.9170036
15264,10.348293
7678,2.3556845
16626,10.139126
16775,9.750219
5760,15.870332
20031,11.8175335
14057,12.082961
470,0.0
669,8.875821
9811,13.131544
2091,0.7413717
9560,10.359801
20194,14.504983
16400,9.793
14003,11.957533
14943,16.053354
14674,1.5865482
5932,12.719011
3320,5.616382
20163,11.115032
6966,25.967264
3931,5.426804
18449,8.894284
6730,21.365993
10215,8.675571
19183,8.151691
757,8.449141
9788,12.79851
11820,11.297567
14380,2.8944569
8567,0.0
10817,25.405123
773,7.6867404
11135,8.938415
17768,26.606602
13144,10.439408
1030,2.5090194
3668,13.756147
7055,21.517706
14913,16.131525
9385,11.258937
17073,1.1660867
13068,18.067183
8040,3.9192917
2006,4.1460657
13928,12.2967205
3559,12.022466
1024,2.727723
18135,20.38611
9995,6.888832
6704,19.757324
15500,7.445242
11857,7.802001
8213,3.7797122
11055,20.215384
14499,4.654585
17889,14.561925
18257,15.004295
7583,3.1207988
5380,2.6078625
19003,8.331028
10908,19.183176
1410,24.23378
14367,2.0476072
12447,12.972589
7221,21.714846
1832,4.216547
18242,18.062166
18689,16.011515
18060,13.630197
10517,0.12669769
617,8.259509
19690,7.363759
14216,5.776474
14869,15.230619
10639,16.93464
12779,4.129476
11104,18.794638
6655,28.257162
3003,8.129191
1942,3.7820911
13839,12.677783
16051,12.097601
7520,3.1286488
18045,12.895427
15012,17.880707
10488,0.14077626
6453,10.227036
2887,4.350818
4133,13.544667
11502,23.023664
1096,2.7916284
16238,20.521029
7456,14.733902
10572,2.050524
17031,0.6035557
10862,23.787905
13265,10.273752
1112,14.289194
18182,20.829702
6449,10.227036
3441,16.614548
14291,4.3188887
7564,4.5131636
6611,9.112228
8384,4.5957994
5049,18.467295
12607,10.421878
19320,28.437443
861,3.2916973
16309,17.518337
3713,13.106594
3170,4.813371
12017,2.443494
2087,0.7413717
3500,13.601765
10605,0.11598004
1862,1.3956645
13718,6.0173936
14848,15.347609
17050,0.890576
9272,11.764706
14759,2.2865503
5565,16.059156
12755,3.769033
14310,3.760065
483,1.0882696
6530,8.459012
17189,7.97311
6304,6.758173
1060,2.3837783
6431,11.65821
7091,19.904566
3398,17.948622
5943,11.318914
15289,10.91726
8427,0.0
15010,17.880707
10295,7.5655246
300,0.0
6726,21.365993
2611,18.513966
12737,3.8145397
17779,18.374409
5080,22.578375
17799,18.44275
19253,2.1271868
11764,11.204148
9851,11.229094
11534,25.414762
10421,6.9208
6397,9.03223
6123,5.816093
314,0.0
16942,21.58974
17947,13.565392
6004,12.541411
4195,10.903971
1594,15.986861
6292,6.826202
18671,15.152835
20573,6.161107
12927,5.143344
10522,0.20909321
16648,10.14154
14772,2.5543804
14466,3.6798942
3744,12.430811
9261,15.684612
8272,3.5117514
10497,0.046407264
17823,16.9245
4332,6.014694
5084,22.578375
5301,13.437018
6223,6.59488
9846,11.5201435
1841,1.209619
56,3.027005
12554,9.917632
11931,1.4699937
5621,16.497116
676,8.60182
14288,4.3188887
17992,13.466069
13595,13.517673
10736,25.04245
19166,11.801336
17243,8.523483
15511,7.9454083
2345,22.160105
2586,20.492851
3503,13.601765
10263,8.663477
6632,8.555393
8696,1.9791678
2945,11.314466
5879,14.486542
805,3.1169353
15311,10.728462
878,2.4954822
11107,18.794638
127,4.7182546
8061,4.1488743
947,2.4545217
14173,5.905981
959,1.9508221
14607,5.5822406
1975,5.5883837
17936,13.0969305
16919,22.892035
4603,6.5467043
6018,11.51009
4314,5.865029
8101,3.4975755
19685,7.363759
17026,0.56454104
13343,11.086206
631,9.2088
20396,18.598679
2807,8.880162
12527,11.187131
3147,4.194761
19845,8.038251
5905,12.517839
18746,14.087339
4815,7.1539826
3530,12.335087
11054,20.215384
5800,20.492727
18279,13.753585
8559,2.0958648
2077,0.41169477
9065,27.66198
9240,20.988348
15750,2.7817366
1820,0.83611476
5582,17.023104
9794,12.79851
9270,11.764706
4908,20.72416
17207,7.890016
17500,29.409597
10212,8.675571
3729,14.204207
5593,16.445255
6376,10.356162
5845,15.3942375
19145,9.308952
16726,9.869631
18634,15.617823
2361,25.326773
1264,11.586396
3140,4.194761
5748,16.708443
15552,8.598918
17108,0.8156634
8017,12.910709
10246,8.659226
12566,8.412516
2607,19.422441
6396,9.03223
13247,9.917554
13184,10.24137
4357,6.539345
5312,13.949322
15684,2.1340215
4734,6.7243786
2109,7.1729956
20066,12.760507
16850,27.572618
8554,2.0958648
9444,12.771304
12350,15.395971
6187,5.155218
19349,26.94465
9743,11.765144
14854,15.347609
6171,4.8067474
4191,10.700492
8086,3.6627746
2173,3.9819539
7228,22.71
15735,2.9203882
8464,1.0729383
11819,11.297567
16922,22.892035
6732,21.365993
18394,8.067811
19162,11.005214
19945,12.158396
6838,3.2948568
7589,2.4149048
6859,3.0029743
8971,13.018823
17553,15.699062
1237,13.556979
17501,29.409597
6580,9.151895
16852,22.518175
5398,5.4883714
7795,15.696723
12026,3.0229745
17334,8.571296
13689,6.872345
6624,8.555393
18345,6.8511224
14513,4.805244
12092,4.280822
13266,9.922767
9781,12.358971
11576,20.168518
6370,12.6592045
3102,4.545543
5394,5.4883714
15643,6.5138674
4245,3.667011
13543,12.762387
16024,13.255996
6111,5.481618
10375,6.6397357
6519,8.700267
11286,2.4227102
5549,19.25193
1000,2.0686998
12796,4.3409233
3533,12.335087
5859,15.312889
10907,19.183176
2145,5.8260508
9592,11.025157
9694,13.654268
9702,13.654268
14623,0.6274333
10690,17.954449
17399,7.6714573
5808,18.899183
5673,14.314462
20537,8.807169
736,7.8316154
5658,16.241484
13662,13.32243
14061,12.082961
16661,9.91879
15246,11.682657
17148,1.025603
1375,12.073974
6595,7.1756744
13987,12.65589
10611,0.11598004
12719,3.5894005
19606,7.881716
108,4.2509885
18940,2.5901415
8342,2.4390244
8819,2.7928674
7851,14.239715
17881,14.74905
10844,25.331131
14321,4.175884
8430,0.0
9960,5.9326143
8202,3.3468313
8509,0.0
12048,4.737933
1992,3.1512263
17997,13.466069
11550,22.522396
11216,1.4133166
20054,12.32672
16691,10.903016
17591,5.305643
6769,17.53686
11035,21.566143
2467,22.43772
12600,8.541123
11913,1.1374537
16801,8.84619
14821,15.018518
4000,6.8218193
16353,6.501612
439,0.0
9319,13.3874235
12347,15.395971
1527,20.213032
8000,13.174323
5212,12.915776
10599,1.4013873
17161,1.1858
455,0.0
18213,18.368237
20367,19.004175
17251,8.469416
13210,9.801616
9188,25.487068
19873,13.217145
12925,5.143344
9435,11.307461
9011,6.082873
16839,26.31005
15988,14.009887
8720,2.4598782
3349,15.715388
12344,15.395971
6363,12.6592045
17699,16.091364
15461,8.684641
2537,22.152103
15560,8.598918
14086,0.47299558
5783,13.884822
13078,10.346575
7390,17.70259
10564,0.040577695
13837,12.677783
14538,4.124731
11117,15.415209
19139,9.024017
9409,12.887167
14192,6.8206525
1170,12.942629
16186,20.189264
11415,1.1884396
5086,22.578375
8393,4.5957994
9956,5.9326143
20417,8.499508
6770,17.53686
16380,7.524926
155,5.0782766
11175,0.0
3215,5.0028167
12281,6.263498
19949,12.158396
18241,18.062166
19242,2.9423943
2371,28.763186
18842,16.320358
1134,13.89206
9701,13.654268
5124,19.945715
16068,13.59304
9236,20.988348
13200,10.051406
7565,4.5131636
3671,13.756147
20461,7.411973
3640,14.151018
10658,17.69314
18438,8.894284
9457,12.8016815
7695,3.744693
19566,8.558269
13299,9.279702
3475,17.456633
15826,9.71409
12391,15.376884
10071,5.055193
19783,7.1707997
12708,3.59953
8373,3.516834
4576,5.746925
13817,13.511181
16134,11.810903
13677,12.421999
1010,1.9704837
4355,6.539345
17183,0.97123647
20651,7.265567
18450,8.413517
15469,8.205071
6105,5.2646437
1182,14.257924
15025,17.644712
372,2.5087178
1902,0.0
20654,7.265567
19450,19.691498
6593,7.1756744
15923,13.299966
11402,1.926932
9686,13.140806
16518,14.093479
8225,3.7103686
2124,5.8333335
14230,6.089615
3869,12.23745
6699,19.313246
16431,4.8250904
4868,24.338324
6896,4.9093885
306,0.0
13734,5.7566752
15774,2.14662
17218,7.5295467
19136,9.024017
20603,5.532246
4296,3.58715
5669,16.03199
3819,11.364607
15303,10.106516
6830,1.378187
16465,6.194482
6318,7.0643444
5550,19.25193
16175,21.583015
4114,12.121661
12178,6.3005686
3010,0.13611694
10101,7.007478
5039,18.467295
15098,9.234871
4697,8.395811
6263,7.9275217
18539,6.366448
6200,4.996203
5335,0.7997907
9453,12.771304
4109,11.909821
19717,7.4094396
2909,3.0690498
9141,25.659178
2255,0.0
8298,4.8198247
6410,12.819461
20019,11.853026
20092,13.327582
11771,14.612619
9750,11.765144
15219,7.757757
10755,24.26332
15660,4.263341
3766,12.313561
10261,8.663477
14277,4.6115108
2766,7.7562327
13667,13.32243
16753,8.553417
3985,6.9866195
9042,26.55245
8902,3.6709905
2375,28.873272
7890,13.628668
1940,3.6854072
2238,0.39079446
14373,2.7186794
12212,6.7082753
17560,15.699062
5393,5.4883714
7298,18.654373
5005,16.75806
14280,4.6115108
6045,10.477312
330,2.6551256
3254,5.1749115
12576,10.056658
9971,6.6945033
15032,16.976671
7090,19.904566
8507,0.0
6387,9.12536
16706,9.676658
4250,3.667011
18683,12.726804
8320,5.442873
9051,27.915018
12792,4.1409473
6346,5.13461
14377,2.7186794
5006,19.14019
19300,22.198895
18255,15.004295
14918,16.131525
12849,4.2724266
7395,17.70259
17025,0.56454104
9353,12.117895
17623,11.855709
7625,1.7280691
13561,13.916373
16477,3.6934896
7477,3.4671369
19210,3.679367
17046,0.890576
8833,4.088795
13908,11.640816
18925,2.1021671
10772,26.480335
19672,7.6424394
20592,5.1736526
2148,5.8260508
15558,8.598918
14456,3.2331386
1299,11.29498
7139,17.93163
13885,12.978866
16620,9.242268
125,4.7182546
15324,10.535726
9229,19.894524
8751,2.016955
10153,5.1858125
6853,3.0029743
20434,8.029837
3995,6.8218193
17660,16.039946
20420,8.499508
19921,12.552551
17346,8.706415
12529,11.187131
5012,19.14019
20162,11.115032
9375,13.64991
16,2.6003633
11924,1.4699937
7500,2.7219014
2525,19.24696
16056,12.682139
20637,6.313022
14117,5.739824
10359,6.773502
10712,19.553167
12780,4.129476
3724,13.037255
10087,6.0013356
13501,16.38689
18897,1.5918155
1241,13.556979
18313,13.21447
11920,1.1374537
1713,2.1301625
20572,6.161107
3988,6.9866195
16619,9.242268
15261,10.348293
3426,18.465067
2877,4.897559
6033,11.780867
7815,15.699154
7977,12.605066
5537,19.755962
4351,6.539345
5077,23.730034
2153,5.8260508
15885,13.02019
7819,14.927419
11466,1.8302773
3412,19.16291
18237,18.932026
17680,15.168083
11330,2.2556908
8855,2.7755544
10580,0.0
14468,3.6798942
1953,3.7820911
12671,2.9713438
3038,3.6555974
17149,1.2180269
6643,6.776294
18079,12.968313
13742,5.7566752
2038,1.6678957
4876,23.086979
9073,27.66198
2868,8.410748
20415,8.499508
12306,7.8715944
6074,5.457598
19973,11.189108
15636,6.5138674
3267,5.2046685
14143,5.4303493
11161,5.7496047
131,4.7182546
1162,12.942629
15952,13.320558
10635,17.205814
5068,23.185688
4346,6.5044074
5521,20.564146
9313,13.3874235
7471,3.9306915
17702,16.091364
3890,11.910975
7538,4.1503563
3633,14.151018
16779,9.750219
11317,2.0846815
5941,11.318914
5322,0.11672248
5527,20.564146
1875,0.694348
115,4.2509885
17150,1.2180269
5232,12.876603
2146,5.8260508
13220,10.376517
6437,11.65821
12672,2.9713438
5221,12.240093
6183,5.155218
17583,14.123786
19233,2.8101454
5422,4.8279657
13642,13.216717
10313,7.417108
18380,7.808181
12355,14.400501
3737,14.204207
7438,16.336775
15868,13.018829
13399,14.727778
17446,7.2864633
15384,10.617223
8705,2.1674597
3281,5.348029
8047,3.9192917
2310,0.0
19265,2.8267217
13192,10.24137
8580,0.0
20626,5.707206
3781,12.5672455
17015,0.93236476
3497,13.601765
1928,4.9103107
1510,20.916553
8450,4.321194
6978,25.347427
5255,14.525658
17389,7.6714573
15345,11.579276
4580,5.5307093
10135,5.148071
18883,11.235174
802,3.1169353
13884,12.978866
19815,7.44281
7413,17.57476
15835,9.71409
1342,11.454891
11105,18.794638
12670,2.9713438
2744,0.5854801
18042,12.895427
7165,15.290864
17104,0.8156634
6596,7.1756744
8338,2.4390244
1586,16.271442
831,2.508538
1905,0.0
15586,8.217496
2110,7.1729956
19738,7.220036
525,7.2689996
10139,5.148071
2316,0.0
17012,0.93236476
5891,13.647485
20545,8.609395
5856,15.312889
19021,6.835909
9358,12.117895
7419,17.57476
18204,18.282352
17059,1.051276
13661,13.32243
3382,18.372704
1657,15.978484
5412,4.1711526
1320,11.38372
16253,18.444504
17610,7.1147137
18776,13.122477
12500,9.156671
4327,6.014694
15678,3.012087
13053,20.604723
19143,9.308952
2939,5.2854867
15168,6.5658927
20578,6.161107
9217,20.450901
14231,6.089615
1050,2.8070924
16992,0.69911563
4252,3.667011
16747,8.553417
1456,23.913239
17696,16.091364
14768,2.5543804
7771,16.524858
18113,21.526712
1931,3.6854072
6462,10.172319
646,9.454978
7000,23.86405
6165,5.6600566
17447,7.2864633
5388,2.6078625
6533,8.459012
7727,5.5517
15720,2.5181901
981,2.8215928
5225,12.240093
14009,12.878772
12941,5.451308
17911,14.183612
656,9.454978
20271,22.020992
18490,6.434829
5618,16.497116
15194,5.6351967
7272,20.235987
9093,28.432524
3109,4.545543
16786,9.622239
19164,11.801336
9436,11.307461
15253,10.194176
8089,3.6627746
2221,1.1768167
5319,0.11672248
9431,11.307461
18342,6.8511224
3760,12.6238575
6317,7.0643444
16102,12.666191
9935,5.9956503
9864,7.31455
16991,0.69911563
17309,8.856995
12988,0.0
4128,13.544667
20488,8.557254
17985,13.04878
17896,13.4498625
7428,17.53823
20479,7.576917
5614,16.792702
10016,6.9463797
11960,1.6364684
3676,13.756147
7560,4.5131636
5259,14.525658
4684,7.4720707
4531,5.9745793
6475,9.007092
3656,14.114093
5510,19.694855
7239,22.196579
250,0.0
749,7.659985
9058,25.310427
12243,9.157928
4015,7.5742793
2934,5.2854867
7223,22.71
4774,7.4319005
17609,7.963884
2174,3.9819539
9519,16.308544
10208,8.675571
20151,14.725813
7259,20.585272
13904,11.640816
687,8.652829
2827,8.566982
7036,21.80591
6672,26.163591
19676,7.428202
3210,5.0028167
8265,3.5117514
13042,0.0
15751,2.7817366
3466,17.307861
8905,3.6709905
199,5.803285
4178,11.45239
12280,6.263498
9203,22.175488
653,9.454978
13218,10.376517
12376,13.260691
4014,7.5742793
9875,8.116296
19739,7.220036
16428,4.8250904
15513,7.9454083
5128,19.945715
6218,6.59488
14758,2.2865503
7284,19.055475
8548,1.0515026
6407,12.819461
12234,3.5879495
568,7.0136905
1734,1.8470803
2871,8.410748
9632,12.086024
5507,19.694855
11567,20.026522
